Seed,Density,Execution Time,Path Length,Visited,min path,max path,min visited,max visited,norm path,norm visited,cost,optimality
1438,0.495,20.70045471,118,3312,,,,,0.933333333,0.569060773,0.824051565,1.213514819
1439,0.38,24.91283417,90,3980,,,,,0,0.852953676,0.255886103,3.907973434
1440,0.385,23.85902405,90,3834,,,,,0,0.790905227,0.237271568,4.214562212
1443,0.4095,24.84798431,90,3754,,,,,0,0.756906077,0.227071823,4.40387355
1444,0.427,24.43099022,90,3714,,,,,0,0.739906502,0.221971951,4.505053417
1445,0.4135,23.34618568,90,3749,,,,,0,0.75478113,0.226434339,4.416271788
1447,0.377,24.95121956,96,3916,,,,,0.2,0.825754356,0.387726307,2.579132247
1448,0.403,22.22943306,94,3497,,,,,0.133333333,0.647683808,0.287638476,3.476574269
1449,0.4085,24.25122261,92,3722,,,,,0.066666667,0.743306417,0.269658592,3.70837912
1451,0.405,24.69682693,90,3818,,,,,0,0.784105397,0.235231619,4.251111106
1453,0.3305,26.95417404,90,4205,,,,,0,0.948576286,0.284572886,3.514025883
1455,0.3925,26.53884888,94,3978,,,,,0.133333333,0.852103697,0.348964443,2.865613262
1456,0.371,26.866436,90,4024,,,,,0,0.871653209,0.261495963,3.824136197
1458,0.484,21.36206627,92,3345,,,,,0.066666667,0.583085423,0.221592294,4.512771953
1459,0.405,25.45976639,102,3935,,,,,0.4,0.833829154,0.530148746,1.886259509
1460,0.368,25.50077438,90,3987,,,,,0,0.855928602,0.256778581,3.89439066
1461,0.448,22.5071907,114,3495,,,,,0.8,0.646833829,0.754050149,1.326169984
1462,0.446,21.89993858,94,3436,,,,,0.133333333,0.621759456,0.27986117,3.573187471
1467,0.3905,24.43504333,90,3833,,,,,0,0.790480238,0.237144071,4.216828096
1469,0.48,20.98250389,100,3306,,,,,0.333333333,0.566510837,0.403286585,2.479620098
1471,0.4145,24.0046978,90,3736,,,,,0,0.749256269,0.224776881,4.448836324
1473,0.402,24.88303185,96,3894,,,,,0.2,0.81640459,0.384921377,2.597926387
1477,0.431,22.27401733,96,3480,,,,,0.2,0.640458989,0.332137697,3.010790403
1481,0.345,25.79307556,96,4139,,,,,0.2,0.920526987,0.416158096,2.402927173
1483,0.4055,24.29842949,92,3894,,,,,0.066666667,0.81640459,0.291588044,3.429484138
1484,0.389,24.5475769,90,3876,,,,,0,0.808754781,0.242626434,4.121545458
1486,0.386,24.39260483,94,3888,,,,,0.133333333,0.813854654,0.337489729,2.963044353
1490,0.372,25.22850037,100,4033,,,,,0.333333333,0.875478113,0.495976767,2.016219407
1492,0.419,23.34833145,94,3741,,,,,0.133333333,0.751381215,0.318747698,3.137267717
1493,0.3825,24.289608,96,3879,,,,,0.2,0.810029749,0.383008925,2.610898401
1494,0.3895,21.36445045,90,3339,,,,,0,0.580535487,0.174160646,5.741792312
1496,0.456,21.65484428,98,3495,,,,,0.266666667,0.646833829,0.380716815,2.626617299
1497,0.394,25.47621727,92,4033,,,,,0.066666667,0.875478113,0.309310101,3.232990986
1499,0.423,23.97465706,92,3713,,,,,0.066666667,0.739481513,0.268511121,3.724226668
1500,0.395,24.47485924,102,3837,,,,,0.4,0.792180195,0.517654059,1.931788328
1501,0.462,22.36676216,90,3490,,,,,0,0.644708882,0.193412665,5.170265512
1503,0.396,24.73950386,90,3842,,,,,0,0.794305142,0.238291543,4.196522428
1506,0.4625,22.12285995,100,3434,,,,,0.333333333,0.620909477,0.419606177,2.383181356
1508,0.4065,22.87936211,90,3575,,,,,0,0.680832979,0.204249894,4.895939409
1509,0.3845,24.16753769,92,3756,,,,,0.066666667,0.757756056,0.273993483,3.649708517
1510,0.421,24.29366112,94,3805,,,,,0.133333333,0.778580535,0.326907494,3.058959979
1514,0.389,24.29533005,90,3782,,,,,0,0.76880578,0.230641734,4.335709965
1515,0.4115,23.76484871,92,3718,,,,,0.066666667,0.74160646,0.269148605,3.715405792
1516,0.4005,25.08282661,90,3936,,,,,0,0.834254144,0.250276243,3.995569024
1517,0.526,17.65704155,94,2734,,,,,0.133333333,0.323416915,0.190358408,5.2532208
1518,0.4225,22.97449112,94,3568,,,,,0.133333333,0.677858054,0.296690749,3.370501546
1519,0.448,22.09448814,90,3438,,,,,0,0.622609435,0.18678283,5.353782486
1523,0.391,24.55830574,92,3878,,,,,0.066666667,0.80960476,0.289548095,3.45364575
1524,0.471,21.89612389,92,3431,,,,,0.066666667,0.619634509,0.232557019,4.300002221
1529,0.3445,26.38816833,90,4095,,,,,0,0.901827454,0.270548236,3.696184893
