Seed,Density,Execution Time,Path Length,Visited,min path,max path,min visited,max visited,norm path,norm visited,cost,optimality
76,0.4275,14.37854767,96,2057,,,,,0.2,0.173913043,0.192173913,5.203592832
77,0.3725,16.79372787,92,2429,,,,,0.066666667,0.2642701,0.125947697,7.939740763
78,0.434,15.87843895,104,2260,,,,,0.466666667,0.223220792,0.393632904,2.540431577
79,0.3525,19.25849915,92,2760,,,,,0.066666667,0.344668448,0.150067201,6.663636887
82,0.4895,17.70877838,92,2563,,,,,0.066666667,0.296818071,0.135712088,7.368486077
84,0.33,17.24886894,90,2512,,,,,0,0.28443041,0.085329123,11.71919087
85,0.4345,16.62325859,92,2431,,,,,0.066666667,0.26475589,0.126093434,7.930564184
86,0.3915,16.18456841,90,2409,,,,,0,0.259412193,0.077823658,12.84939794
90,0.4385,17.74263382,90,2578,,,,,0,0.300461501,0.09013845,11.09392166
91,0.51,10.2212429,94,1498,,,,,0.133333333,0.038134564,0.104773703,9.54428861
92,0.349,21.1584568,100,3061,,,,,0.333333333,0.417779937,0.358667314,2.788091281
93,0.358,16.736269,90,2256,,,,,0,0.222249211,0.066674763,14.99795356
94,0.42,17.83585548,90,2187,,,,,0,0.205489434,0.06164683,16.22117107
95,0.372,17.57454872,90,2218,,,,,0,0.213019189,0.063905757,15.64779771
96,0.45,21.35658264,90,2507,,,,,0,0.283215934,0.08496478,11.7694441
99,0.408,17.33541489,92,2448,,,,,0.066666667,0.268885111,0.1273322,7.853411376
100,0.436,13.41509819,92,2012,,,,,0.066666667,0.162982754,0.095561493,10.46435655
101,0.387,15.19751549,92,2225,,,,,0.066666667,0.214719456,0.111082503,9.002236777
102,0.3895,15.50364494,92,2317,,,,,0.066666667,0.237065825,0.117786414,8.489871418
103,0.332,20.39241791,92,2782,,,,,0.066666667,0.350012145,0.15167031,6.593204736
104,0.3475,19.08111572,90,2743,,,,,0,0.340539228,0.102161768,9.788301716
106,0.392,16.48068428,90,2455,,,,,0,0.270585378,0.081175613,12.31881892
107,0.3575,17.7385807,90,2555,,,,,0,0.294874909,0.088462473,11.30410066
108,0.3975,26.00765228,100,3548,,,,,0.333333333,0.536069954,0.394154319,2.537070922
113,0.3705,18.6650753,92,2673,,,,,0.066666667,0.323536556,0.143727633,6.957555891
115,0.4095,17.96960831,90,2603,,,,,0,0.306533884,0.091960165,10.87415539
117,0.396,15.58852196,90,2267,,,,,0,0.224921059,0.067476318,14.81979477
120,0.528,16.35360718,90,2400,,,,,0,0.257226136,0.077167841,12.9585982
122,0.4465,15.67554474,90,2224,,,,,0,0.214476561,0.064342968,15.54147231
123,0.5375,14.68539238,94,2105,,,,,0.133333333,0.185572018,0.149004939,6.711141902
126,0.39,13.04221153,94,1879,,,,,0.133333333,0.130677678,0.132536637,7.545026642
127,0.3865,22.27759361,96,3251,,,,,0.2,0.463930046,0.279179014,3.581918298
129,0.419,18.0773735,94,2620,,,,,0.133333333,0.310663104,0.186532265,5.360974099
130,0.3865,15.93542099,92,2365,,,,,0.066666667,0.2487248,0.121284107,8.245035425
132,0.414,14.37854767,92,2109,,,,,0.066666667,0.1865436,0.102629747,9.743668767
135,0.3595,16.99519157,90,2474,,,,,0,0.275200389,0.082560117,12.11223929
137,0.3655,20.44820786,94,2981,,,,,0.133333333,0.398348312,0.212837827,4.698390865
138,0.457,27.06766129,98,3994,,,,,0.266666667,0.644401263,0.379987046,2.631661737
140,0.4105,18.79668236,96,2729,,,,,0.2,0.337138693,0.241141608,4.146923716
142,0.379,16.98184013,90,2512,,,,,0,0.28443041,0.085329123,11.71919087
143,0.578,16.96586609,90,2449,,,,,0,0.269128006,0.080738402,12.3855265
147,0.394,16.08395576,96,2370,,,,,0.2,0.249939276,0.214981783,4.651535285
148,0.3685,18.08476448,92,2612,,,,,0.066666667,0.308719942,0.139282649,7.179593627
149,0.388,18.54729652,96,2702,,,,,0.2,0.33058052,0.239174156,4.181036262
151,0.388,21.06356621,100,3108,,,,,0.333333333,0.429196017,0.362092138,2.761720381
153,0.4605,17.80867577,90,2558,,,,,0,0.295603595,0.088681078,11.27623549
154,0.388,19.90842819,96,2879,,,,,0.2,0.37357299,0.252071897,3.967106388
155,0.513,17.14277267,92,2484,,,,,0.066666667,0.277629342,0.129955469,7.694884343
156,0.381,15.47122002,100,2298,,,,,0.333333333,0.232450814,0.303068577,3.299572357
158,0.44,17.86446571,90,2574,,,,,0,0.29948992,0.089846976,11.12991127
159,0.456,20.99227905,102,3103,,,,,0.4,0.42798154,0.408394462,2.448607032
160,0.3695,19.5608139,96,2835,,,,,0.2,0.362885596,0.248865679,4.018215715
161,0.395,17.29846001,90,2546,,,,,0,0.292688851,0.087806655,11.38852867
162,0.3575,17.31014252,92,2501,,,,,0.066666667,0.281758562,0.131194235,7.622228032
164,0.476,21.70825005,96,3167,,,,,0.2,0.44352684,0.273058052,3.662211499
165,0.4505,14.09697533,90,2089,,,,,0,0.181685693,0.054505708,18.34636572
166,0.377,27.84562111,98,4124,,,,,0.266666667,0.675977654,0.389459963,2.567651435
168,0.4125,13.25654984,94,1981,,,,,0.133333333,0.155453,0.139969233,7.144376177
170,0.4885,20.5116272,96,2982,,,,,0.2,0.398591207,0.259577362,3.852401224
172,0.4365,21.64387703,100,3191,,,,,0.333333333,0.449356327,0.368140232,2.71634882
174,0.413,17.2252655,90,2517,,,,,0,0.285644887,0.085693466,11.66936496
176,0.4045,18.45288277,90,2652,,,,,0,0.318435754,0.095530726,10.46772668
181,0.4505,8.993625641,90,1341,,,,,0,0,0,1000000
184,0.4585,14.0004158,94,2089,,,,,0.133333333,0.181685693,0.147839041,6.764067371
187,0.4115,18.92614365,90,2757,,,,,0,0.343939762,0.103181929,9.691525659
188,0.3685,16.93558693,92,2492,,,,,0.066666667,0.279572504,0.130538418,7.660521364
190,0.3475,26.94272995,94,3528,,,,,0.133333333,0.531212048,0.252696948,3.957293715
191,0.388,18.57566833,90,2534,,,,,0,0.289774107,0.086932232,11.50308087
192,0.3675,21.38280869,92,3092,,,,,0.066666667,0.425309692,0.174259574,5.738532683
193,0.3855,15.50292969,90,2259,,,,,0,0.222977897,0.066893369,14.94894138
195,0.348,25.95615387,100,3795,,,,,0.333333333,0.596065096,0.412152862,2.426278368
196,0.377,17.93861389,92,2633,,,,,0.066666667,0.313820743,0.14081289,7.101572171
197,0.3575,18.6817646,90,2743,,,,,0,0.340539228,0.102161768,9.788301716
198,0.424,18.08834076,90,2611,,,,,0,0.308477046,0.092543114,10.80565751
199,0.385,18.78285408,96,2683,,,,,0.2,0.325965509,0.237789653,4.205379769
203,0.3885,17.35091209,92,2510,,,,,0.066666667,0.28394462,0.131850053,7.584315636
205,0.3275,16.37887955,90,2346,,,,,0,0.244109789,0.073232937,13.65487159
208,0.3325,24.05691147,100,3483,,,,,0.333333333,0.520281759,0.389417861,2.567929036
212,0.361,26.91221237,102,3901,,,,,0.4,0.621811999,0.4665436,2.143417801
215,0.398,15.67769051,94,2300,,,,,0.133333333,0.232936604,0.163214315,6.126876037
219,0.4295,13.64660263,110,1988,,,,,0.666666667,0.157153267,0.513812647,1.946230908
223,0.372,17.33183861,90,2527,,,,,0,0.28807384,0.086422152,11.57097347
224,0.367,18.74756813,92,2688,,,,,0.066666667,0.327179985,0.144820662,6.905044343
226,0.4775,19.37699318,96,2808,,,,,0.2,0.356327423,0.246898227,4.050235445
227,0.3985,20.15042305,96,2913,,,,,0.2,0.381831431,0.254549429,3.928494653
229,0.391,17.65823364,96,2606,,,,,0.2,0.30726257,0.232178771,4.307007436
230,0.3775,18.08929443,96,2571,,,,,0.2,0.298761234,0.22962837,4.35484363
231,0.3505,17.00353622,90,2481,,,,,0,0.276900656,0.083070197,12.03786678
232,0.449,17.41504669,94,2525,,,,,0.133333333,0.28758805,0.179609748,5.567595537
234,0.3545,15.74921608,90,2238,,,,,0,0.217877095,0.065363128,15.29891124
235,0.4045,18.59235764,92,2676,,,,,0.066666667,0.324265242,0.143946239,6.946989784
236,0.452,18.93091202,98,2695,,,,,0.266666667,0.328880253,0.285330742,3.504692438
238,0.5185,15.31243324,90,2225,,,,,0,0.214719456,0.064415837,15.52389174
239,0.383,22.83716202,94,3328,,,,,0.133333333,0.482632985,0.238123229,4.199488665
241,0.4245,21.18968964,96,3056,,,,,0.2,0.41656546,0.264969638,3.774003064
244,0.345,18.63980293,90,2633,,,,,0,0.313820743,0.094146223,10.6216622
245,0.3785,17.31085777,90,2484,,,,,0,0.277629342,0.083288803,12.00627171
246,0.4125,19.09279823,94,2468,,,,,0.133333333,0.273743017,0.175456238,5.69939439
249,0.3775,17.17352867,90,2532,,,,,0,0.289288317,0.086786495,11.52239732
250,0.378,15.71273804,90,2281,,,,,0,0.228321593,0.068496478,14.59907764
252,0.379,21.14582062,98,2997,,,,,0.266666667,0.402234637,0.307337058,3.253746078
254,0.3895,12.43519783,90,1804,,,,,0,0.11246053,0.033738159,29.63915029
256,0.394,19.66023445,94,2822,,,,,0.133333333,0.359727957,0.201251721,4.96887693
258,0.367,15.96355438,94,2343,,,,,0.133333333,0.243381103,0.166347664,6.011469975
259,0.4535,17.4472332,90,2509,,,,,0,0.283701725,0.085110517,11.74929118
260,0.604,13.00740242,92,1900,,,,,0.066666667,0.135778479,0.087400211,11.44148913
262,0.4425,15.31362534,108,2264,,,,,0.6,0.224192373,0.487257712,2.052297836
264,0.4035,18.69940758,90,2669,,,,,0,0.322564974,0.096769492,10.33372855
265,0.382,14.97650146,96,2170,,,,,0.2,0.201360214,0.200408064,4.989794271
269,0.3845,16.77036285,92,2456,,,,,0.066666667,0.270828273,0.127915149,7.81762124
270,0.4295,18.87178421,90,2686,,,,,0,0.326694195,0.098008258,10.2031177
271,0.358,19.06061172,90,2714,,,,,0,0.333495264,0.100048579,9.995044551
272,0.404,17.51899719,90,2546,,,,,0,0.292688851,0.087806655,11.38852867
274,0.3755,14.73140717,90,2143,,,,,0,0.19480204,0.058440612,17.1110954
276,0.5435,15.74063301,92,2310,,,,,0.066666667,0.235365557,0.117276334,8.526796839
277,0.4145,16.36219025,90,2365,,,,,0,0.2487248,0.07461744,13.40151311
279,0.3565,17.19808578,90,2491,,,,,0,0.279329609,0.083798883,11.93319093
281,0.389,17.68517494,90,2572,,,,,0,0.299004129,0.089701239,11.14799378
283,0.441,20.54738998,92,2433,,,,,0.066666667,0.265241681,0.126239171,7.921408794
288,0.408,20.82180977,94,2977,,,,,0.133333333,0.397376731,0.212546353,4.704833949
289,0.3775,17.63415337,90,2549,,,,,0,0.293417537,0.088025261,11.36024622
291,0.3705,27.34661102,98,3966,,,,,0.266666667,0.637600194,0.377946725,2.645868553
292,0.4735,15.45166969,94,2221,,,,,0.133333333,0.213747875,0.157457696,6.350871861
293,0.407,22.85790443,96,3284,,,,,0.2,0.471945591,0.281583677,3.5513296
295,0.3515,16.50452614,90,2407,,,,,0,0.258926403,0.077677921,12.87350532
297,0.384,16.06631279,92,2361,,,,,0.066666667,0.247753218,0.120992632,8.264897764
298,0.359,20.93648911,94,3000,,,,,0.133333333,0.402963323,0.21422233,4.66802565
299,0.4305,17.69399643,90,2533,,,,,0,0.289531212,0.086859364,11.51273099
300,0.4,13.67878914,96,1999,,,,,0.2,0.159825115,0.187947535,5.320605463
303,0.386,18.95499229,94,2713,,,,,0.133333333,0.333252368,0.193309044,5.173036953
304,0.457,20.41983604,96,2952,,,,,0.2,0.391304348,0.257391304,3.885120041
305,0.395,16.72935486,90,2457,,,,,0,0.271071168,0.08132135,12.29674246
307,0.4255,16.82949066,90,2459,,,,,0,0.271556959,0.081467088,12.27474498
309,0.4265,12.04538345,94,1767,,,,,0.133333333,0.103473403,0.124375354,8.040113463
311,0.4335,14.05072212,94,2059,,,,,0.133333333,0.174398834,0.145652984,6.865586341
312,0.437,20.5321312,92,2922,,,,,0.066666667,0.384017488,0.161871913,6.177685817
319,0.4185,17.8964138,90,2592,,,,,0,0.303862035,0.091158611,10.96977042
321,0.3355,18.7330246,90,2688,,,,,0,0.327179985,0.098153996,10.18796846
323,0.402,17.1186924,90,2479,,,,,0,0.276414865,0.08292446,12.05902271
325,0.3685,18.07975769,90,2610,,,,,0,0.308234151,0.092470245,10.81417252
329,0.409,18.75305176,94,2684,,,,,0.133333333,0.326208404,0.191195855,5.230211565
332,0.377,19.45519447,96,2781,,,,,0.2,0.349769249,0.244930775,4.082769582
333,0.3565,19.84119415,90,2847,,,,,0,0.36580034,0.109740102,9.112356097
334,0.404,17.08030701,92,2523,,,,,0.066666667,0.287102259,0.132797344,7.530214363
336,0.3705,15.87510109,90,2299,,,,,0,0.232693709,0.069808113,14.3247774
337,0.4765,16.68643951,90,2406,,,,,0,0.258683507,0.077605052,12.88559296
340,0.3845,16.37411118,90,2382,,,,,0,0.25285402,0.075856206,13.18266323
342,0.372,18.35346222,94,2588,,,,,0.133333333,0.302890454,0.18420047,5.428838338
346,0.3825,17.4164772,92,2555,,,,,0.066666667,0.294874909,0.135129139,7.40027358
347,0.4135,20.55621147,98,2957,,,,,0.266666667,0.392518824,0.304422314,3.284899527
348,0.5195,15.35487175,92,2179,,,,,0.066666667,0.203546272,0.107730548,9.282332031
349,0.413,13.03100586,92,1893,,,,,0.066666667,0.134078212,0.08689013,11.50865452
350,0.3765,15.20085335,90,2168,,,,,0,0.200874423,0.060262327,16.59383992
351,0.4485,18.0644989,92,2536,,,,,0.066666667,0.290259898,0.133744636,7.476879466
352,0.423,17.17209816,90,2398,,,,,0,0.256740345,0.077022103,12.98311747
354,0.3635,18.17083359,90,2564,,,,,0,0.297060967,0.08911829,11.22091525
357,0.3805,15.68484306,98,2239,,,,,0.266666667,0.21811999,0.252102664,3.966622242
359,0.4155,27.93192863,102,4006,,,,,0.4,0.647316007,0.474194802,2.108833515
362,0.3925,17.90499687,92,2627,,,,,0.066666667,0.312363371,0.140375678,7.123690442
363,0.4285,15.29145241,90,2236,,,,,0,0.217391304,0.065217391,15.33309823
364,0.4465,14.62554932,90,2019,,,,,0,0.164683022,0.049404906,20.24049494
368,0.557,15.93399048,90,2145,,,,,0,0.195287831,0.058586349,17.06853121
371,0.522,18.11695099,92,2527,,,,,0.066666667,0.28807384,0.133088819,7.51372276
372,0.3585,17.65656471,90,2526,,,,,0,0.287830945,0.086349283,11.5807379
375,0.3775,17.33613014,92,2260,,,,,0.066666667,0.223220792,0.113632904,8.800190461
376,0.3765,19.33407784,90,2734,,,,,0,0.33835317,0.101505951,9.851542094
378,0.3725,17.78554916,94,2579,,,,,0.133333333,0.300704396,0.183544652,5.448235835
379,0.3695,18.66841316,94,2661,,,,,0.133333333,0.320621812,0.189519877,5.276463555
380,0.456,18.18323135,102,2621,,,,,0.4,0.310906,0.3732718,2.679005811
382,0.3395,26.82042122,94,3480,,,,,0.133333333,0.519553073,0.249199255,4.012836983
384,0.492,16.01982117,92,2271,,,,,0.066666667,0.22589264,0.114434459,8.738550192
385,0.372,21.9681263,96,3000,,,,,0.2,0.402963323,0.260888997,3.833033125
387,0.371,17.64440536,90,2458,,,,,0,0.271314064,0.081394219,12.28573387
390,0.435,19.26517487,92,2646,,,,,0.066666667,0.316978382,0.141760181,7.054117287
392,0.428,19.86455917,92,2797,,,,,0.066666667,0.353655574,0.152763339,6.546030353
393,0.4595,15.07973671,100,2204,,,,,0.333333333,0.209618654,0.29621893,3.375870088
394,0.4275,16.02077484,90,2338,,,,,0,0.242166626,0.072649988,13.76443775
395,0.361,19.54317093,94,2825,,,,,0.133333333,0.360456643,0.201470326,4.963485467
397,0.3735,16.55101776,90,2376,,,,,0,0.251396648,0.075418994,13.25908345
398,0.3575,19.71125603,94,2860,,,,,0.133333333,0.368957979,0.204020727,4.901438755
399,0.4215,19.500494,92,2813,,,,,0.066666667,0.357541899,0.153929236,6.496449448
400,0.3645,22.15981483,94,3176,,,,,0.133333333,0.445712898,0.227047203,4.404351095
403,0.3815,14.3404007,90,2081,,,,,0,0.179742531,0.053922759,18.54470113
404,0.4195,16.94011688,92,2464,,,,,0.066666667,0.272771436,0.128498097,7.782155835
406,0.368,17.39358902,90,2515,,,,,0,0.285159096,0.085547729,11.68924439
408,0.4795,11.87849045,96,1747,,,,,0.2,0.098615497,0.169584649,5.896725376
409,0.446,18.89634132,92,2717,,,,,0.066666667,0.334223949,0.146933852,6.805737303
410,0.4125,17.71998405,90,2595,,,,,0,0.304590721,0.091377216,10.94352723
411,0.485,16.75844193,90,2403,,,,,0,0.257954821,0.077386446,12.92199247
412,0.483,17.31753349,92,2531,,,,,0.066666667,0.289045421,0.133380293,7.497303234
414,0.4285,14.83678818,90,2027,,,,,0,0.166626184,0.049987855,20.0044589
416,0.4485,16.81089401,90,2372,,,,,0,0.250425067,0.07512752,13.31052441
419,0.53,17.44651794,96,2488,,,,,0.2,0.278600923,0.223580277,4.47264643
420,0.417,18.30911636,92,2510,,,,,0.066666667,0.28394462,0.131850053,7.584315636
422,0.36,18.61691475,92,2630,,,,,0.066666667,0.313092057,0.140594284,7.112614111
425,0.355,19.58703995,94,2792,,,,,0.133333333,0.352441098,0.199065663,5.023442833
430,0.4235,16.79158211,92,2403,,,,,0.066666667,0.257954821,0.124053113,8.060998341
437,0.3995,18.82505417,92,2694,,,,,0.066666667,0.328637357,0.145257874,6.884260999
440,0.4145,13.54670525,90,1961,,,,,0,0.150595094,0.045178528,22.13391868
443,0.402,17.33708382,92,2516,,,,,0.066666667,0.285401992,0.132287264,7.559249538
446,0.3835,13.69261742,96,1991,,,,,0.2,0.157881953,0.187364586,5.337159412
447,0.4165,11.85083389,92,1743,,,,,0.066666667,0.097643915,0.075959841,13.16467778
448,0.399,18.31030846,90,2590,,,,,0,0.303376245,0.091012873,10.98733591
450,0.3945,16.15285873,90,2262,,,,,0,0.223706582,0.067111975,14.90024848
451,0.3885,17.79985428,96,2526,,,,,0.2,0.287830945,0.226349283,4.417931291
452,0.3815,19.84453201,94,2806,,,,,0.133333333,0.355841632,0.200085823,4.997830367
454,0.3985,19.13380623,94,2654,,,,,0.133333333,0.318921545,0.189009797,5.290703055
455,0.453,16.44515991,90,2285,,,,,0,0.229293175,0.068787952,14.53721804
456,0.4095,18.22471619,92,2556,,,,,0.066666667,0.295117804,0.135202008,7.396285151
457,0.417,17.54999161,92,2500,,,,,0.066666667,0.281515667,0.131121367,7.62646393
458,0.4065,15.97809792,90,2294,,,,,0,0.231479232,0.06944377,14.39993255
461,0.4045,19.77682114,94,2832,,,,,0.133333333,0.36215691,0.201980406,4.950950771
462,0.4405,15.58732986,90,2244,,,,,0,0.219334467,0.06580034,15.19725889
463,0.5945,17.16995239,92,2492,,,,,0.066666667,0.279572504,0.130538418,7.660521364
469,0.4185,20.16091347,92,2890,,,,,0.066666667,0.376244838,0.159540118,6.267976627
474,0.372,15.0551796,92,2178,,,,,0.066666667,0.203303376,0.10765768,9.288614762
475,0.527,18.36013794,100,2685,,,,,0.333333333,0.326451299,0.331268723,3.018688187
476,0.3955,22.19152451,96,3188,,,,,0.2,0.448627641,0.274588292,3.641802603
477,0.439,15.58470726,92,2272,,,,,0.066666667,0.226135536,0.114507327,8.732989322
478,0.401,25.4137516,100,3700,,,,,0.333333333,0.572990041,0.405230346,2.467726178
479,0.381,21.21949196,92,3052,,,,,0.066666667,0.415593879,0.17134483,5.836150187
480,0.338,16.5810585,96,2402,,,,,0.2,0.257711926,0.217313578,4.601624106
482,0.395,19.03367043,96,2734,,,,,0.2,0.33835317,0.241505951,4.140667571
483,0.37,16.06559753,96,2348,,,,,0.2,0.244595579,0.213378674,4.686481998
484,0.4,17.49253273,92,2555,,,,,0.066666667,0.294874909,0.135129139,7.40027358
485,0.421,20.4668045,96,2920,,,,,0.2,0.383531698,0.255059509,3.920638293
486,0.428,18.45026016,92,2670,,,,,0.066666667,0.32280787,0.143509028,6.968154189
488,0.554,17.75455475,90,2592,,,,,0,0.303862035,0.091158611,10.96977042
489,0.3585,21.82793617,94,3173,,,,,0.133333333,0.444984212,0.226828597,4.408595764
491,0.348,16.97468758,92,2439,,,,,0.066666667,0.266699053,0.126676382,7.894069016
494,0.3885,16.22128487,90,2325,,,,,0,0.239008987,0.071702696,13.94628246
497,0.393,17.84062386,94,2542,,,,,0.133333333,0.29171727,0.180848514,5.529459141
499,0.419,22.08757401,98,3106,,,,,0.266666667,0.428710226,0.315279734,3.171776423
500,0.369,19.09518242,98,2807,,,,,0.266666667,0.356084528,0.293492025,3.407235999
501,0.4175,22.42183685,108,3377,,,,,0.6,0.494534855,0.568360457,1.759443728
502,0.525,17.82298088,90,2634,,,,,0,0.314063639,0.094219092,10.61344755
503,0.339,25.68840981,94,3821,,,,,0.133333333,0.602380374,0.274047446,3.648989864
504,0.439,17.33136177,90,2561,,,,,0,0.296332281,0.088899684,11.24850735
505,0.361,19.93346214,92,2920,,,,,0.066666667,0.383531698,0.161726176,6.183252714
507,0.407,16.0381794,90,2273,,,,,0,0.226378431,0.067913529,14.72438977
508,0.352,21.87204361,92,3033,,,,,0.066666667,0.410978868,0.169960327,5.883691408
509,0.3675,13.879776,100,1977,,,,,0.333333333,0.154481419,0.279677759,3.575530741
510,0.3845,18.50676537,96,2607,,,,,0.2,0.307505465,0.23225164,4.305656125
511,0.415,26.99565887,98,3838,,,,,0.266666667,0.606509594,0.368619545,2.71281678
513,0.389,16.11304283,94,2311,,,,,0.133333333,0.235608453,0.164015869,6.096933841
517,0.3445,19.74344254,92,2770,,,,,0.066666667,0.347097401,0.150795887,6.63143663
519,0.403,11.64031029,90,1752,,,,,0,0.099829973,0.029948992,33.38899057
521,0.3945,18.6316967,94,2743,,,,,0.133333333,0.340539228,0.195495102,5.115191514
523,0.3625,19.84381676,94,2919,,,,,0.133333333,0.383288803,0.208319974,4.800284774
524,0.363,19.48475838,92,2874,,,,,0.066666667,0.372358513,0.158374221,6.314119062
526,0.4305,13.98873329,90,2086,,,,,0,0.180957008,0.054287102,18.42024234
528,0.4375,15.66982269,92,2343,,,,,0.066666667,0.243381103,0.119680997,8.355475518
530,0.3675,17.72928238,90,2611,,,,,0,0.308477046,0.092543114,10.80565751
532,0.417,21.19708061,92,2914,,,,,0.066666667,0.382074326,0.161288964,6.200013766
533,0.3775,12.66407967,90,1929,,,,,0,0.142822444,0.042846733,23.33845757
534,0.46,15.27070999,90,2095,,,,,0,0.183143065,0.05494292,18.20037608
535,0.4535,18.34774017,96,2648,,,,,0.2,0.317464173,0.235239252,4.250973173
536,0.4925,15.35725594,90,2182,,,,,0,0.204274957,0.061282487,16.31760928
538,0.3825,17.92287827,90,2505,,,,,0,0.282730143,0.084819043,11.78966627
540,0.491,17.19760895,90,2421,,,,,0,0.262326937,0.078698081,12.70662866
544,0.521,18.75805855,100,2784,,,,,0.333333333,0.350497935,0.338482714,2.95435189
545,0.371,21.5306282,96,3156,,,,,0.2,0.440854991,0.272256497,3.672993432
546,0.588,11.02566719,90,1658,,,,,0,0.076997814,0.023099344,43.28939829
549,0.394,13.28110695,90,1963,,,,,0,0.151080884,0.045324265,22.06275009
551,0.3795,15.12479782,90,2193,,,,,0,0.206946806,0.062084042,16.10693931
552,0.3555,20.99919319,98,3106,,,,,0.266666667,0.428710226,0.315279734,3.171776423
553,0.466,14.75548744,90,2157,,,,,0,0.198202575,0.059460772,16.81752762
554,0.4375,13.57221603,98,2027,,,,,0.266666667,0.166626184,0.236654522,4.225551096
555,0.4375,14.5611763,90,2161,,,,,0,0.199174156,0.059752247,16.73549228
557,0.3725,19.95491982,96,2934,,,,,0.2,0.386932232,0.25607967,3.905019466
558,0.4525,11.55567169,94,1718,,,,,0.133333333,0.091571533,0.120804793,8.277748724
561,0.4375,18.5008049,92,2667,,,,,0.066666667,0.322079184,0.143290422,6.978784824
562,0.341,16.63208008,90,2457,,,,,0,0.271071168,0.08132135,12.29674246
563,0.6465,14.07885551,90,2100,,,,,0,0.184357542,0.055307263,18.08048117
564,0.4075,18.30554008,90,2671,,,,,0,0.323050765,0.09691523,10.31818927
565,0.364,19.91987228,92,2669,,,,,0.066666667,0.322564974,0.143436159,6.971694133
566,0.375,16.83402061,92,2405,,,,,0.066666667,0.258440612,0.12419885,8.051539496
567,0.39,21.2123394,92,2972,,,,,0.066666667,0.396162254,0.165515343,6.041699463
568,0.5555,10.54406166,96,1510,,,,,0.2,0.041049308,0.152314792,6.56530741
569,0.38,15.22135735,90,2179,,,,,0,0.203546272,0.061063881,16.37602458
573,0.469,14.01114464,98,2024,,,,,0.266666667,0.165897498,0.236435916,4.229457973
574,0.3635,20.94173431,90,2938,,,,,0,0.387903813,0.116371144,8.593121733
575,0.4385,23.14281464,114,3370,,,,,0.8,0.492834588,0.707850376,1.412725938
576,0.375,19.1617012,92,2806,,,,,0.066666667,0.355841632,0.153419156,6.51804837
577,0.436,13.63968849,92,2024,,,,,0.066666667,0.165897498,0.096435916,10.36947302
579,0.451,16.47281647,94,2417,,,,,0.133333333,0.261355356,0.17173994,5.822723455
584,0.359,18.17107201,90,2661,,,,,0,0.320621812,0.096186544,10.39635656
585,0.438,19.89126205,92,2911,,,,,0.066666667,0.38134564,0.161070359,6.208428415
586,0.36,18.82553101,92,2735,,,,,0.066666667,0.338596065,0.148245486,6.745522445
588,0.387,13.692379,92,2009,,,,,0.066666667,0.162254068,0.095342887,10.48834938
591,0.4185,22.48382568,96,3299,,,,,0.2,0.475589021,0.282676706,3.537597687
594,0.4505,15.1143074,90,2243,,,,,0,0.219091572,0.065727471,15.21410703
596,0.3555,12.7055645,92,1902,,,,,0.066666667,0.13626427,0.087545948,11.42244277
598,0.4115,16.22796059,94,2430,,,,,0.133333333,0.264512995,0.172687232,5.790782554
599,0.418,17.63820648,92,2625,,,,,0.066666667,0.311877581,0.140229941,7.131093849
601,0.3865,17.36783981,92,2593,,,,,0.066666667,0.304104931,0.137898146,7.251676531
602,0.428,16.69621468,90,2501,,,,,0,0.281758562,0.084527569,11.83031981
603,0.424,18.32890511,90,2678,,,,,0,0.324751032,0.09742531,10.26416789
605,0.3645,16.04866982,90,2382,,,,,0,0.25285402,0.075856206,13.18266323
606,0.382,18.69106293,94,2745,,,,,0.133333333,0.341025018,0.195640839,5.111381114
609,0.3885,16.71671867,90,2483,,,,,0,0.277386446,0.083215934,12.01678496
611,0.447,19.44637299,98,2849,,,,,0.266666667,0.366286131,0.296552506,3.372072763
612,0.376,20.14827728,92,2955,,,,,0.066666667,0.392033034,0.164276577,6.087258039
614,0.4615,15.147686,92,2240,,,,,0.066666667,0.218362886,0.112175532,8.914520525
618,0.3935,17.49205589,90,2559,,,,,0,0.29584649,0.088753947,11.2669776
622,0.385,19.94490623,96,2910,,,,,0.2,0.381102745,0.254330823,3.931871311
623,0.401,15.41543007,90,2317,,,,,0,0.237065825,0.071119747,14.06059465
626,0.4235,21.09527588,96,3087,,,,,0.2,0.424095215,0.267228564,3.742100923
627,0.424,18.07260513,90,2599,,,,,0,0.305562303,0.091668691,10.90873102
630,0.4445,20.64037323,90,2783,,,,,0,0.35025504,0.105076512,9.516784141
631,0.397,20.45297623,94,3064,,,,,0.133333333,0.418508623,0.21888592,4.568569009
632,0.421,18.28384399,90,2657,,,,,0,0.319650231,0.095895069,10.4279561
635,0.3385,19.68550682,90,2794,,,,,0,0.352926889,0.105878067,9.444737591
636,0.36,17.44890213,90,2531,,,,,0,0.289045421,0.086713626,11.53207989
638,0.4745,12.33148575,94,1809,,,,,0.133333333,0.113675006,0.127435835,7.847024754
642,0.3545,19.16074753,92,2912,,,,,0.066666667,0.381588535,0.161143227,6.205620995
643,0.393,13.79680634,90,2093,,,,,0,0.182657275,0.054797182,18.24878045
644,0.4905,16.93987846,92,2428,,,,,0.066666667,0.264027204,0.125874828,7.944337021
647,0.3775,22.7124691,92,3391,,,,,0.066666667,0.49793539,0.196047284,5.100784264
